artist_familiarity,artist_hotttnesss,artist_id,artist_latitude,artist_longitude,artist_name,artist_terms,artist_terms_freq,release_id,song_id
607105153,424558129,ARR6VH41187FB46862,0,0,Novika,deep house,1,140375,SOTLACM12A8C132954
520757635,404566538,ARG4KW31187FB51B7C,0,0,Atomic Rooster,hard rock,1,787727,SOONBLX12AC468AA6B
77149215,517342286,AR7N7MI1187FB46935,7.37884,3.89527,Sade,quiet storm,0.999829257,278832,SOHUEFC12A8AE4827A
435026684,325333872,AR19QZ01187B99C74D,0,0,Kako,salsa,0.937940679,530514,SORJVVF12AAF3B1F63
713782886,529166983,ARUYVDC12086C11D5C,0,0,Fever Ray,electronic,1,645658,SOIXAJN12AB0183EE3
840963901,595069407,ARNDL191187FB51583,0,0,Jimi Hendrix,blues-rock,0.924265781,669655,SODYMIJ12AB018C2D5
597281478,39846996,AR5GMAV1187FB3A8F5,34.05349,-118.24532,Chris Clark,motown,0.974779853,8476,SOAIGNB12A67020200
570016703,393762699,ARYBUAO1187FB3F4EB,41.88415,-87.63241,Gene Chandler,chicago soul,1,800245,SOMYYQD12AB0184CE2
55746022,386151631,AREJXK41187B9A4ACC,46.71067,1.71819,RaphaA<<l,chanson,0.910697616,63249,SOAEXGD12A6D4FB738
63419618,441945161,ARGGD1E1187B98FA9D,0,0,Parachute Band,ccm,1,326937,SOPFNDA12AF72A2A54
760270106,496071347,ARGXIE31187FB55B48,0,0,Tech N9ne,gangster rap,0.91857052,585522,SOLOEUN12AC95F02CE
36043617,0,ARXWBYG1241B9CE962,59.33217,18.06243,Jenney,german pop,1,178219,SOBGYQD12A67ADC8F9
21492905,0,ARGSAFR1269FB35070,0,0,Blingtones,turnablism,1,765236,SOITISS12AB018667D
332330882,0,ARMG6K31187FB55677,0,0,Deekline & Wizard,breakbeat,1,648389,SOJDGAU12AB0181EB5
391693642,253281974,ARKOVFX11EBCD75758,34.05349,-118.24532,Terje Lie,jazz fusion,0.998451364,708583,SOBOKKZ12AB0186EDD
785120149,562881125,ARUF32D1187B9B157E,0,0,Soilwork,death metal,1,180743,SOUGZRZ12A81C21052
596764437,492187901,ARYRDLN12592CDBB85,0,0,V V Brown,neo soul,0.959446009,391819,SOUWYFC12AB0181DAD
258591186,0,ARCXCUP122988EF596,0,0,Blindman's Sun,jam band,1,230751,SOTXMJG12A81C22F8E
592797346,453629718,AR20BO61187B9B880E,36.83264,-76.29771,Patton Oswalt,parody,0.957967227,112261,SOGQWZF12A8C13DDDD
624573379,43870167,AR32JLC1187B9946AF,0,0,X-Raided,gangster rap,0.996944002,751159,SOHFJRL12AB0185571
373850623,148985481,AR107SB1187B9A79F9,0,0,BA(c)zu,chanson,1,672736,SODMQNG12AB0187811
612804044,372776498,ARGV2PR1187B9AD702,41.90311,12.49576,Cecilia Bartoli / International Chamber Soloists / Orchestra La Scintilla / Adam Fischer,opera,1,123619,SOFJCSH12A81C20934
534443602,333584628,AR52QY11187B99FC59,18.03965,-77.51329,Anthony Cruz,lovers rock,0.905786706,639537,SOXTNNM12AB0182462
679395051,390963612,ARB8H82119B34032E1,0,0,Ashton Shepherd,country rock,0.935594699,271471,SOMMALW12A58A79E93
36843634,0,ARQDHPO1187B9A9F7C,30.68639,-88.05324,Anthony Watson,lovers rock,1,601945,SOFFIQX12AC960DA6E
591846288,37246298,ARO0R521187B98A2D1,0,0,2 Minutos,skate punk,0.882294682,500856,SOZUZPV12AB017DB9B
612912573,395999523,ARHTRR71187B98F305,0,0,Michelle Tumes,ccm,1,46231,SOGUDEQ12A6D4FAB25
713322147,473613189,AR6CLFP1187B9ACB94,0,0,Daniel Johnston,power pop,0.987541562,653639,SOLXJIL12AB01889FA
498663649,32188269,AR6C8EJ1187FB3F473,0,0,Nelson Ned,latin jazz,1,34127,SOBLOJA12A6D4FA128
859873312,533085375,AR65OLD1187FB5C103,0,0,P.O.D.,alternative metal,0.984702777,5976,SODMJKG12A670202EB
438643499,305023497,AR85E3Q1187B997BCA,30.42084,-87.21724,Benny Spellman,delta blues,0.919291061,453765,SOEBVZQ12AB01869D3
68108442,453371188,ARI4SKQ1187B9B43B0,0,0,Beres Hammond Feat. Jah Youth,lovers rock,1,700450,SOAKCBR12A6D4F6D04
436660213,299120015,ARSKDV01187B98A619,0,0,Confetti's,new beat,1,663237,SOAKAPR12AB01845BE
504218756,365747307,ARW45K91187FB3DE04,44.00118,-71.6342,Tommy Makem;The Clancy Brothers,irish folk,1,429986,SORANXJ12A8C142F90
851073009,590449277,AROBHK51187B9AD82B,0,0,Funeral For A Friend,post-hardcore,0.999214993,16694,SOLQRVZ12A67ADAD17
56952416,381467815,AR72Q9R1187B98A664,0,0,Hatiras,tech house,0.935335903,323827,SOPRWZO12AAF3B45DB
840432467,64298222,ARW1MUW1187FB4D5A1,0,0,3 Doors Down,post-grunge,0.919399761,274648,SOSHGBG12A8151BD89
504410115,316315266,ARM9D241187FB4DB7D,45.43811,10.9915,Marygold,pop rock,0.935041418,272680,SOLYCWK12A6D4FEDC2
586000058,409550595,AR02PUA1187FB52574,0,0,Delta 9,gabba,1,556140,SOLLROO12AB0188D51
518310127,398181055,ARTPY6B1187B98C720,0,0,Cactus,blues-rock,1,129796,SOSULYS12A8151CC9D
919517092,54794043,AR7Q0O91187FB4DBE7,0,0,Plies featuring Tank,gangster rap,0.999941694,115988,SOFKEDR12A8C13D381
646922725,447858967,ARTIGQM1187B98D1F2,51.59109,-0.14858,Ray Davies,pop rock,0.985448643,484716,SOYCJFP12AB017B7C4
527279843,320660017,AR163QH1187FB42E0D,0,0,Terry Dexter,pop rap,0.984702502,587868,SODHUER12AB018859B
596602385,399186285,ARB1CNO1187FB4CE93,0,0,45 Grave,deathrock,0.846695399,38588,SOAFTRY12A6D4F81C7
516406816,323219337,ARNCWQE12454A2E59C,0,0,Diamond Rexx,glam metal,1,175656,SOQLRND12A6D4FD162
577228503,373552391,ARYFXQ21187FB4DAEF,27.53092,-99.502,Poncho Sanchez,latin jazz,1,323429,SOJNQGL12AAF3B27B2
683771102,513300123,AR3USQW1187FB4A90D,0,0,Bebo Norman,ccm,1,316619,SOAVNNL12A8C145B33
809323793,488019842,ARPQ4Z01187FB3A736,29.42449,-98.49462,Butthole Surfers,noise rock,1,24135,SOAPIHC12A6D4F5FD5
579135433,435239237,ARZ8MVL1187FB41D17,35.85683,129.2459,Shout Out Out Out Out,alternative dance,1,571646,SOFIUCS12AB01896AD
315171278,141419249,ARWMNEW1252CCF8F72,0,0,FSTZ,dubstep,1,674437,SOMBRML12AB018BAB8
629301806,450779891,ARFFDZU1187FB50682,40.71455,-74.00712,Alan Silvestri,country rock,0.939105287,287051,SOENCQG12A8C13599B
547947709,325824019,AREVQ7D1187FB4371B,0,0,Randy Stonehill,ccm,1,129364,SORRXCI12A8135828A
433194639,295549703,AROP23Q1187B992697,0,0,George Faith,reggae,1,14980,SOTQOSY12A67021C2D
673238691,479204558,AR87K371187FB5AA8E,0,0,Uriah Heep,heavy metal,0.988033491,346279,SOCYVUM12AB01822C0
439094457,333557159,AR64N1H1187B996199,45.51228,-73.55439,Edgar Bori,los angeles,1,683115,SOCKDUL12AC9097E13
411875463,295889812,ARHSS201187B98A8CC,0,0,Yvette Horner,chanson,1,775974,SOCNIVN12AC3DF98D2
710823146,479765389,ARYOW7G1187FB373D0,33.52029,-86.8115,Marc Broussard,blue-eyed soul,1,613697,SODYMGA12A8C142925
550121326,38928061,AR8YUQT1187FB531D0,37.27188,-119.27023,Montrose,classic rock,1,173432,SOCMRCQ12A8C140094
928936926,598555412,AR0KBXO1187B996460,41.58979,-93.61566,Slipknot,rap metal,0.970164977,528599,SOORPUL12A58A7A6E7
411243889,336816923,AR90QN41187B9ABCD2,0,0,TRAM 11,hip hop,1,719131,SOMMCPU12AB018AA2C
524719598,323122512,ARZJI9C11C8A4178F2,0,0,Petrol,big beat,0.910777184,386795,SOKOYCF12AB017AF6D
672680593,476389109,ARGBR4I1187B99D073,47.60356,-122.32944,Mudhoney,grunge,1,632110,SOFYIDZ12AB0180A2B
366302895,0,ARLMRES11F4C83E1E1,44.11559,-120.51484,Barbara Lusch,jazz,1,611612,SOWMYEK12A8C141C1C
232824089,0,ARYGVDP1187FB42918,0,0,John Wesley Ryles,country,1,629720,SOXGJTM12AB017E948
748104672,545975531,ART4EPR1187FB38772,52.0953,1.31388,Eno,electronic,1,618328,SOXZMDS12A8C1354C7
485855596,362960597,AR9LT7R1187FB4543A,30.16602,-96.39998,Darden Smith,blues-rock,1,228440,SOAXEJI12A6D4FCE3E
491458521,381044109,ARJ7VKJ1187B98BA4B,0,0,Lifer,nu metal,0.938210395,25133,SOHPWUL12A6D4F93B1
578808327,386266837,ARQ0TN01187FB4A19E,0,0,Future Leaders of the World,post-grunge,0.999977979,292290,SOXTICT12A8C136043
616263882,45222994,ARBUOMY1187B99F2EB,37.77916,-122.42005,Messy Marv & D.Z.,gangster rap,1,807753,SOHLMXE12AB018C4D0
426451845,26859388,ARYEPGU11F4C840A70,42.98689,-81.24621,The Tall Grass,garage rock,1,466877,SODDUKA12AB0187DF4
351786572,177811011,ARZVBBM1241B9CB622,0,0,Green and Yellow,eurodance,1,234914,SOYXXMC12A8AE45E55
644519692,405618982,ARQDWBG1187B9891D7,0,0,Zeromancer,industrial rock,0.855788212,757194,SOZEFPO12AB0184AEC
639436949,430942043,ARI4S0E1187B9B06C0,35.83073,-85.97874,David Arkenstone,celtic,0.992985879,262830,SOICYYA12A8C136A31
751629597,550212562,AR9AWNF1187B9AB0B4,0,0,Kenny G,instrumental pop,0.97940879,299899,SOSYKKS12A8C1388DF
438213094,325018376,AR553M51187B98BCE7,50.44801,-104.59518,Renee Rosnes,hard bop,1,24807,SOGPTOQ12A6D4F7FCC
821697317,601729756,ARXSABJ1187FB3C336,0,0,Deftones,rap metal,0.948416824,65696,SOCKUUJ12A6D4FA41C
75504135,458592025,ARE0OLY1187B9AD19F,40.79263,-73.80817,Jesse Malin,urban folk,0.849336217,313577,SORHBPD12A8C1434B6
839297678,718891456,ARDVZTE1187FB5A0A1,0,0,Bon Jovi,rock,1,16734,SOJBLJQ12A67ADAF0F
601295442,364450594,ARNMUMC1187B9A7A38,55.8578,-4.24251,Tigerstyle,bhangra,0.905715879,75107,SOUALQN12A6D4F98AA
451784406,36091623,AR3EABF1187B98AD35,59.46148,108.83178,Sophie Tucker,vaudeville,0.862050146,765678,SOPSCFO12AB0189541
709472621,451998594,AR57Z841187B9B7D7D,0,0,Gregory Isaacs,lovers rock,0.97497407,568493,SOFBSQK12AB01888C6
687429811,440715115,ARZ2DHF1187FB3F2EA,0,0,Krayzie Bone,gangster rap,0.94391152,250234,SOGAEXV12A8C138122
460250922,0,AR6896B1187B98FADA,0,0,Paso Doble,europop,1,105408,SORYKRN12A8C13CFC5
462510835,285751873,ARLLWQA1241B9C7A5C,0,0,impulsonic,breakbeat,1,319640,SOKNQNE12A8C146767
328129808,304246374,AR7QL2911C8A416805,0,0,GAPteborgs Symfoniker / Neeme JA$?rvi,Russian Easter Festival_ Overture_ Op.36,2239217,0, Polovtsian Dances / Rimsky-Korsakov: Russian Easter
522490451,350285512,ARCCK7B1187B994F9D,0,0,Paul Glazby,hard house,1,797662,SOMHXLM12AB0184608
520553746,355974359,AR58SJE1187B9A8E4C,31.55379,-90.10785,J.B.Lenoir,chicago blues,0.993447824,567051,SOKETSC12AB017B56C
691850737,467885511,ARFNJ4O1187B9A204B,52.47859,-1.9086,Broadcast,dream pop,0.961938144,533388,SODVPYI12AB017B0D2
332330882,0,ARMG6K31187FB55677,0,0,Deekline & Wizard,breakbeat,1,648389,SOUDJLX12AB0181ECE
679654239,380756416,ARXG6L11187FB5695E,52.47859,-1.9086,SWAMI featuring Ishmael Morabe,downtempo,1,650697,SONUHEM12AB01899D0
323008991,31143764,AREWQSE1187B9AEC6C,32.58507,-89.87374,The Jackson Southernaires,southern gospel,1,600648,SOQXKUW12AC9072842
872536599,611117503,AR12F2S1187FB56EEF,0,0,Aerosmith,blues-rock,0.898816207,14320,SOXNERI12A6701E92E
45148172,320849335,ARNEPDO121318C580C,0,0,The Tamperer,eurodance,1,646435,SOBSVDV12AB0186089
470212296,320086927,ARJIE2Y1187B994AB7,0,0,Line Renaud,chanson,1,154721,SOKWINH12A8C136EA1
928936926,598555412,AR0KBXO1187B996460,41.58979,-93.61566,Slipknot,rap metal,0.970164977,138026,SOFHTFD12A8AE47A17
547035734,365686606,ARTM0RS1187B9A0BE6,0,0,Super Cat,dancehall,1,282237,SOWXKUV12A58A80BB4
77087265,496351409,AROOKC21187B9AE85C,-37.81753,144.96715,Missy Higgins,singer-songwriter,1,469607,SOMMFNR12AB01888BC
419945022,279842316,ARDAONS11F4C844929,0,0,Ray Kane,island music,1,818155,SORJXEE12AB018F69F
555904123,395478861,ARHWVGW1187FB41479,0,0,The Paul Butterfield Blues Band,blues-rock,0.961436279,40313,SOIBRVU12A6D4F98A4
540037749,360053307,AR1N6N61187FB4E25E,23.0833,-82.4167,Mongo Santamaria Orchestra,latin jazz,1,388277,SOJPAJO12AB017BFD2
445926275,233819438,ARD9THI1187B98EAD0,31.1689,-100.07715,Larissa,hard trance,0.899173978,515408,SOEXXVM12AB018697B
510288293,337858764,ARU81FP1187B98C71E,35.6139,-88.8194,Big Maybelle,jump blues,0.98679369,241672,SOZCOAI12A8C1332A9
744734767,565045659,AR8BUVM1187FB4D94D,0,0,Belle & Sebastian,indie pop,0.993781355,268054,SOFCFSC12B0B80ACDB
329947707,2232475,ARXPR8A1187FB4CC78,0,0,Bruce Katz Band,piano blues,0.968826036,477231,SOTBWWI12A8C1426BE
624573379,43870167,AR32JLC1187B9946AF,0,0,X-Raided,gangster rap,0.996944002,646761,SOCHVFS12AB0181009
441060152,315278199,ARZ3E3Z1187FB43F7C,37.16793,-95.84502,Daniel Kobialka,celtic,1,245092,SOLJYFW12A8C13F85C
422413313,329220236,ARLDVL71187B9AD7AC,0,0,War Babies,glam metal,0.936302238,501959,SOQJLWY12AB0180839
64780203,463264019,AR1RNCJ1187FB3D227,30.2676,-97.74298,Fastball,post-grunge,1,38723,SOPQDEG12A6D4F8EAC
294677922,0,ARYHTAK11F50C4A2FB,32.22155,-110.96975,Ray Sandoval,flamenco,1,179413,SOLZKMN12A81C1FEBF
4074304,31853603,ARI2JSK1187FB496EF,51.50632,-0.12714,Nick Ingman,jazz funk,0.967739727,585454,SORSGFJ12AB0189573
730669502,623835201,ARR6LWJ1187FB44C8B,0,0,R.E.M.,jangle pop,0.908563716,388467,SOBUHSM12AB0181ED6
552416732,481369053,ARJUNZD1187B9A5DAE,34.07292,-118.39981,Herb Alpert And The Tijuana Brass,smooth jazz,1,611960,SOABVWD12A58A7C3FF
505784763,326750334,AR84AQE1187B98AD9C,36.068,-90.9564,Washboard Sam,delta blues,0.960496666,174657,SORDDBO12A58A7EE4B
417936057,322467821,ARVVSJC1187FB3A637,34.05349,-118.24532,Rob Mullins,soul jazz,0.933771595,331475,SONTDAI12AB017AD5E
507009975,323017197,ARCYQ1P1187FB3F3CA,0,0,The Twinkle Brothers,roots reggae,0.97909513,193006,SOFFNXS12A8C131D32
360729206,267124867,ARD7U0O1187FB5531A,49.34463,2.40955,AndrA(c) Verchuren,chanson,0.884635252,386707,SOCBEPX12AB01829AE
915823253,665576619,ARBEOHF1187B9B044D,0,0,Madonna,dance pop,1,588986,SOCHBAR12AB0187BA9
770813652,47726039,ARSC6WR1187FB40B18,46.91008,-98.70853,Peggy Lee,vocal jazz,0.999637861,24811,SOHWCXW12A6D4F801E
39569381,0,ARTPVDV1187B9A61F1,0,0,Johnny Keating & All Stars,easy listening,0.978812997,540479,SOQWHUD12AB0181D02
592238743,401734351,ARJ66JQ1187B99D2FF,0,0,Wordsworth feat. Adanita Ross,hip hop,1,504374,SOIUXYS12AB0187595
679748141,458595403,AR1ZYLH1187B98C159,0,0,Naughty By Nature,gangster rap,0.999296643,14578,SONLWDJ12AF72A2C9C
532845303,350512132,AR16NGV1187FB5B8BC,46.51959,6.63233,Kruger,post-hardcore,1,763509,SODMWLE12AB018DEA8
329803211,25656218,ARTWNNQ1187B9A15BC,0,0,Glen Ricks,lovers rock,0.932787216,463600,SOHCLHZ12AB0181C44
491059447,35438469,ARFK4281187FB5C811,0,0,Vox Dei,new wave,1,98680,SONFUJU12A8C136ED9
733637825,526549035,ARDZQ5U1187B9ADEAE,37.8695,-122.2705,John Fogerty,roots rock,0.918034159,202553,SOQJYTI12A8C136FA9
520553746,355974359,AR58SJE1187B9A8E4C,31.55379,-90.10785,J.B. Lenoir,chicago blues,0.993447824,753247,SOLCKMT12AB018874F
575986601,406367593,ARBX0VO1187B98A412,0,0,Zebra,heavy metal,0.99768191,186254,SOTRAIA12A8AE47465
499157418,371449825,AR8WVQY1187FB3FA10,0,0,J. Karjalainen & Mustat Lasit,suomi rock,0.782757687,171849,SOOTAPN12A8C140C40
626957723,434859589,AR2XRFQ1187FB417FE,0,0,Julie Zenatti,chanson,1,382807,SOQUXJK12AAF3B22A1
758299704,493629438,ARUHYH21187B98BA89,44.23153,-76.47933,The Tragically Hip,roots rock,0.946109067,543697,SOMRYSL12AB01852A8
866519754,808502137,ARXPPEY1187FB51DF4,0,0,Michael Jackson,motown,0.999971562,312635,SOBKDCU12A6D4F80F6
799689798,54441459,ARHU9211187B9B7E0E,0,0,Fort Minor,rap metal,0.909089207,20796,SOPZQHN12A6D4F84CA
677420465,378254686,AR5KOSW1187FB35FF4,49.80388,15.47491,Elena,uk garage,0.935319892,88523,SORTKRB12A8C131EF0
724813068,477178834,ARH9GD41187FB37E0F,0,0,Stephen Marley,roots reggae,0.905439168,485654,SOLETWK12AF72A1079
53528783,330297008,ARYLWPW11F4C847221,0,0,Ruby Isle,dance rock,1,790581,SOJBAZO12AC4687571
416147176,287446753,ARI945I1187FB4CC22,0,0,The King Sisters,calypso,0.883203318,576258,SOWEVAT12AB0187AE7
555765,376514231,ARXZIHJ1187B9A4ED9,41.94508,-71.28109,Ray Conniff;Billy Butterfield,instrumental pop,1,310930,SOIOUIR12AB017ED30
510660236,333770845,ARTK5LU1187B9A654C,0,0,Michael Gettel,chamber jazz,0.960316306,149770,SOYUIMG12A8C135784
518479125,26957132,ARVGPOM1187FB55737,39.95227,-75.16237,Billy Butler,jazz funk,0.96278889,59667,SOQDTSH12A6D4F9A5B
675003401,497304911,ARHUQUF1187FB382E6,-29.21545,26.83776,T-Bone,ccm,1,580676,SOBDLAF12AF72A69D7
701441759,504307726,AR0O3AV1187FB4D030,40.71455,-74.00712,Agnostic Front,hardcore punk,0.999836752,205428,SOEIVEC12A8C139DDA
752058096,48637051,AR0OQPL1187B9B549A,0,0,Kirk Franklin with tobyMac & Sonny (of P.O.D.),gospel,0.706390618,280438,SOQHTUT12A8AE475F2
64783484,472451772,ARXI7WU1187FB4D75E,17.57975,-3.99883,Tinariwen,blues-rock,0.960857676,56540,SOCSAVL12A6D4FAC37
838924311,607792752,AR1ABAO1187FB531E1,42.33168,-83.04792,Alice Cooper,shock rock,0.924687772,135640,SOHPXSL12A8AE47FCB
59753764,241317032,ARIN9J01187B98BCC0,0,0,Ramses,kraut rock,0.89541738,138469,SOWAJLC12A8AE46C42
624274356,418741085,ARKWT6J1187B98ED50,0,0,MA3veis Coloniais de Acaju,samba,0.923553565,240938,SORYNFW12A5891EC23
577508974,37948217,ARL7K851187B99ACD2,0,0,Andy Andy,bachata,1,278032,SOAZHOK12A8AE46E45
649602604,413070411,ARMY5XE1187FB38AF3,0,0,Novembre,doom metal,0.979155637,70621,SOZPTVU12A6D4F8B4D
399817335,268693968,ARXOFXG122989009DB,0,0,Symbiosis Orchestra,experimental pop,0.920980866,431431,SOIRWHR12AAA15FCC6
487066037,366389371,ARJ0FG21187B99F7C4,0,0,Crazy Girl,electro,1,635170,SODBINY12AB017DAC4
619396933,360932335,AR4ZLZI1187B9B72D0,0,0,Luciana Souza,vocal jazz,1,525943,SOWVNTY12A8C14508F
348582598,290434188,AR5ZI3K1187FB38BE0,42.31256,-71.08868,Jim Kweskin_ The Jug Band,jug band,0.897898755,566002,SOACEBF12A8C141362
566796475,388112774,ARFTMGO1187B9A777A,43.64856,-79.38533,Percy Faith,instrumental pop,0.939271597,708323,SOUHWIX12AB0189BB8
39413854,291539727,ARQGYP71187FB44566,34.31109,-94.02978,Jimmy Wakely,classic country,1,605134,SOIHVRS12AC468AC2E
651772659,524477184,ARYBGMF1187FB4D82C,0,0,Berlin,dance rock,0.999980232,525626,SOAEGMV12A8C1455F2
424202828,255410309,ARRVIZY1187FB41246,37.27188,-119.27023,California Oranges,twee pop,0.889058755,328151,SOBZCAE12AB017F002
535702528,384986117,ARCID1N1187FB51DA0,0,0,Carlos NuA+-ez,flamenco,0.807502753,307974,SOVENLZ12A8C13F7DE
625157654,359757244,AREHMUC1187B98B91B,0,0,Java,musette,0.871822216,332618,SOKNWHQ12AB017CC6C
75124762,0,AR77MEJ1187B98F8CA,0,0,Sleepy D,hip house,1,672005,SOEXTFN12AB0188B18
359129966,274197771,ARODP5P1187FB40142,0,0,Eddie Cano,latin jazz,1,461028,SOOYAUK12AB01889B8
634226963,443708895,AR7TTCH1187FB3F95C,34.60515,-98.38983,Leon Russell,blues-rock,0.919202212,62754,SONIWYZ12A58A7CB59
590792957,394884438,ARSRFOY1187B9917DA,41.88415,-87.63241,Otis Taylor,country blues,0.968420299,254710,SOGXWAU12A8C13BDB7
889460725,612067268,AR65K7A1187FB4DAA4,0,0,BeyoncA(c),hip hop,0.999154774,291340,SOMBVNV12A8C1361F0
676885931,535408379,ARKZJ301187FB521B2,0,0,Lily Allen Featuring Ours,ska,1,621263,SOFJNFW12AB0181B90
741518127,52041211,AR1ZKBE1187FB53629,0,0,Kraftwerk,electronic,1,608835,SOMVDFN12A58A7CE36
513467522,383677983,ARON0YP1187FB4B465,40.71455,-74.00712,Fiona,chinese music,0.878186717,646216,SOITKGP12A58A75D98
520757635,404566538,ARG4KW31187FB51B7C,0,0,Atomic Rooster,hard rock,1,799246,SONPYCF12AB01837AF
567510986,430897609,ARGY9FW1187B991C7D,0,0,Information Society,freestyle,0.926334388,474494,SOTRBNH12A8C1437CA
582804694,448669074,AR0B1CH1187FB3A824,34.56398,-92.58685,Charlie Rich,rockabilly,1,375651,SOFYGSX12A8C144D43
548738642,339611732,AR5OHUU1187FB55B10,0,0,Peret,rumba,1,404571,SODVGEX12AB01803B2
428375417,317833879,ARDD9UN1187B98D3A7,31.84666,-91.657,Sonny Simmons,free jazz,0.985270123,225610,SOGRWLL12A6D4F9ECF
520204911,361509802,ARWGIOC1187FB4CBEF,37.16793,-95.84502,Jim Chappell,chamber jazz,0.978177995,506581,SOECXXF12AB0180834
380317056,300918429,ARWNTXK11EBCD7BBFB,0,0,Alain-FranASSois,french pop,1,680677,SOWONAR12AB018A39C
768223625,712534953,ARKQQZA12086C116FC,38.8991,-77.029,B.o.B,dirty south rap,0.949672345,803358,SOULTKQ12AB018A183
616884544,343844499,ARZBYDY1187FB46DD7,42.54843,2.38596,Cali,dance pop,1,322542,SOIABUP12AAF3B55F2
842636334,583530838,ARWK5QH1187B9A9B7F,0,0,Justin Timberlake,rock,1,310448,SOTSCLM12AF72A097D
81444811,60797181,ARFVYJI1187B9B8E13,47.60356,-122.32944,Pearl Jam,grunge,0.954857727,391562,SOQJPYF12AF72AA8E2
65327328,0,AR5MSL51187FB52E11,0,0,AI-TIEM,jungle music,0.900830708,66636,SOCWHPT12A67ADA68D
264713987,0,AR4OHL91187B9B2EB9,0,0,Angela Dimitriou,pop folk,1,276801,SOHKNPJ12A81C2107E
500510256,414783863,ARWIN9D1187B98E544,0,0,Jason & The Scorchers,country rock,0.996702165,357544,SOTRJTA12AB0180A36
732661132,458439468,ARV4KO21187FB38008,37.80506,-122.27302,Del The Funky Homosapien,hip hop,1,262524,SOBACYS12A8C13D6A4
439907658,311559176,ARQVLQJ1187B98F11F,0,0,Mau Mau,progressive house,0.984512778,56247,SOVQPMO12A6D4F8B8E
579424109,386441097,AR7AOEJ1187FB3D279,33.35303,-90.59005,Little Milton,electric blues,0.940027818,414896,SOVLXGX12AB0186244
722733963,465492356,ARW0Z9V1187B9A0699,0,0,Peter Tosh,roots reggae,0.894675141,26379,SOKSJHK12A6D4F7DF6
752318643,540157744,ARROQSO1187B9AEB80,0,0,Talking Heads,dance rock,0.950970894,56715,SOHCMZK12A6D4F8933
529659331,313112032,AR08YJF1187B9B2D59,0,0,The Freedom,hard rock,0.996424636,645968,SOKAWOJ12AB018192A
616509853,428791922,ARNWCYY11F4C83DDBE,0,0,Movado,dancehall,0.923985651,146318,SOUGFKW12A8C136C62
548738642,339611732,AR5OHUU1187FB55B10,0,0,Varios Artistas de Rumba,rumba,1,751218,SOMFTLI12AB018BC0A
789707049,419398461,AR8HQBB1187B99F7BB,41.70671,-73.92937,Shai Hulud,math-core,0.940274163,560372,SOQIYTK12AB0189CCF
632559542,41168896,ARNQAVF11F4C844C04,0,0,Despina Vandi,dance pop,1,748638,SOUEUYT12A58A7DB62
676869597,384133614,ARMEYJD1187B9A4522,41.82387,-71.41199,Daughters,math-core,0.980587048,238761,SOGZVEM12A8C141494
69480252,561830538,ARIZODP1187B9AD272,54.89814,-1.53179,Bryan Ferry,glam rock,1,29046,SOBMXRG12A6D4F9517
609294155,373060493,AROGAPH1187B98CF9C,0,0,BA(c)nabar,chanson,1,439529,SOLKNII12AB01823D9
820072418,710879071,ARUTEVU1187B9ACAF9,34.05349,-118.24532,Lifehouse,post-grunge,0.99955727,28023,SOZCARG12A6D4F74D1
632718261,43659934,ARIMJFK1187FB4ED3E,0,0,Luke Vibert,trip hop,0.924296241,575413,SORIGHO12AB0184BED
471212607,340275507,AR00LNI1187FB444A5,0,0,Bruce BecVar,meditation,0.987277744,517848,SOIKAUS12AB018AD93
566508226,386426749,AROQWIB11F4C83E5DC,0,0,Mario Piu,hard house,0.930739635,215919,SOBWYCD12A8C13B45D
497942106,341073301,AR63RWN1187FB3E89A,34.56039,-90.91387,Robert Lockwood_ Jr.,delta blues,0.971628432,369461,SOJTITX12AB0183525
501368343,355449048,ARWADDH1187B98FDBB,34.05349,-118.24532,Home Town Hero,post-grunge,1,542446,SOIXCUV12AB017F48C
456059155,331636878,ARM8EYV1187B9B144D,51.50632,-0.12714,Misty Roses,easy listening,1,714369,SOQSEFW12AB0189888
351182454,80166939,AR051KA1187B98B2FF,0,0,Wilks,hip hop,1,288454,SOQMKZB12A8C134A5A
46379039,412298371,ARVQV7Q1187FB59C5D,0,0,Little Angels,heavy metal,0.99678184,382324,SODSFMM12AAF3B4962
618765786,409134869,ARJDMBO1187B9AD118,0,0,Johnny Osbourne,roots reggae,0.910303408,265739,SOSOSQO12A8C13A23A
44276965,294986617,ARI648V1187B9B5379,0,0,Michael Stanley Band,heartland rock,0.833322838,540308,SOSDZBN12AB01815C3
526356118,242514849,ARPNJUD122BCFCB9B4,0,0,Dark Shadows,psychobilly,1,43305,SOHDQDZ12A6D4F86E2
82785377,517328584,ARPKK761187FB4D53C,40.10216,-85.67869,The Ataris,pop punk,0.930853525,291797,SOEWVBB12A8C135AE7
743129776,493566843,ARXWAQQ1187B9AE954,0,0,Redman,hip hop,1,68737,SOCKIPJ12A67FFB378
833967972,576903816,ARE8GLF1187FB52532,0,0,Red Hot Chili Peppers,rap rock,0.936098431,30962,SOQLJFO12A6D4F7503
751629597,550212562,AR9AWNF1187B9AB0B4,0,0,Kenny G Featuring Brian McKnight,instrumental pop,0.97940879,293864,SOEWOEU12A8C138FB1
892688611,830356766,ARXOTQH1187FB57084,0,0,Chris Brown,r&b,0.951770362,640908,SOVXTGT12A58A78B8D
